"date","year","month","day","ordinalDay","scenario","tas","tasmin","pr"
2000-04-01,2000,"Apr",1,92,"SSP585",1.347371466,-3.630120858,2.42624633000003
2000-04-02,2000,"Apr",2,93,"SSP585",1.25886915,-3.495841482,3.29601047
2000-04-03,2000,"Apr",3,94,"SSP585",1.30464621,-4.270999698,2.92979399000001
2000-04-04,2000,"Apr",4,95,"SSP585",0.703440822,-4.731822102,2.99083007000002
2000-04-05,2000,"Apr",5,96,"SSP585",2.351414982,-4.408330878,1.90743965000001
2000-04-06,2000,"Apr",6,97,"SSP585",1.890592578,-4.420538094,2.70090869000001
2000-04-07,2000,"Apr",7,98,"SSP585",1.020828438,-4.344242994,3.15867929000001
2000-04-08,2000,"Apr",8,99,"SSP585",1.948576854,-3.663690702,1.99899377000003
2000-04-09,2000,"Apr",9,100,"SSP585",3.068588922,-2.803081974,4.22681069000004
2000-04-10,2000,"Apr",10,101,"SSP585",2.156099526,-3.76134843,2.31943319000004
2000-04-11,2000,"Apr",11,102,"SSP585",2.64743997,-4.496833194,1.34285591000003
2000-04-12,2000,"Apr",12,103,"SSP585",2.452124514,-3.233386338,3.41808263000001
2000-04-13,2000,"Apr",13,104,"SSP585",3.636224466,-2.687113422,3.41808263000001
2000-04-14,2000,"Apr",14,105,"SSP585",1.524376098,-3.971922906,2.36521025000002
2000-04-15,2000,"Apr",15,106,"SSP585",1.374837702,-3.42564999,2.02951181000003
2000-04-16,2000,"Apr",16,107,"SSP585",2.900739702,-2.888532486,1.77010847000003
2000-04-17,2000,"Apr",17,108,"SSP585",2.577248478,-2.149995918,1.83114455000003
2000-04-18,2000,"Apr",18,109,"SSP585",2.973982998,-1.887540774,1.96847573000002
2000-04-19,2000,"Apr",19,110,"SSP585",5.568016398,-1.86922995,2.36521025000002
2000-04-20,2000,"Apr",20,111,"SSP585",7.539481782,-0.72480345,2.42624633000003
2000-04-21,2000,"Apr",21,112,"SSP585",7.420461426,-0.126649866,1.44966905000001
2000-04-22,2000,"Apr",22,113,"SSP585",5.986113546,-0.09918363,2.15158397000005
2000-04-23,2000,"Apr",23,114,"SSP585",6.837566862,-0.440985678,2.44150535
2000-04-24,2000,"Apr",24,115,"SSP585",7.100022006,-0.239566614,1.84640357000001
2000-04-25,2000,"Apr",25,116,"SSP585",8.082702894,-0.596627682,1.87692161000001
2000-04-26,2000,"Apr",26,117,"SSP585",7.399098798,0.401312226,2.76194477000001
2000-04-27,2000,"Apr",27,118,"SSP585",5.778590874,0.22125579,1.66329533000004
2000-04-28,2000,"Apr",28,119,"SSP585",6.932172786,0.859082826,1.95321670999999
2000-04-29,2000,"Apr",29,120,"SSP585",8.519110866,0.218203986,2.50254143000001
2000-04-30,2000,"Apr",30,121,"SSP585",9.748987878,1.83871191,4.95924365000002
2001-04-01,2001,"Apr",1,91,"SSP585",0.004577706,-5.091934974,1.31233787000002
2001-04-02,2001,"Apr",2,92,"SSP585",0.810253962,-4.368657426,1.73959043000002
2001-04-03,2001,"Apr",3,93,"SSP585",1.56404955,-3.31883685,3.63170891000004
2001-04-04,2001,"Apr",4,94,"SSP585",1.97604309,-3.15098763,4.11999754999999
2001-04-05,2001,"Apr",5,95,"SSP585",1.463340018,-4.46326335,2.09054789000004
2001-04-06,2001,"Apr",6,96,"SSP585",1.57930857,-4.069580634,2.09054789000004
2001-04-07,2001,"Apr",7,97,"SSP585",2.287327098,-3.459219834,1.86166259000004
2001-04-08,2001,"Apr",8,98,"SSP585",2.888532486,-3.956663886,0.65620001000002
2001-04-09,2001,"Apr",9,99,"SSP585",2.955672174,-3.83764353,2.67039065
2001-04-10,2001,"Apr",10,100,"SSP585",3.248645358,-2.992293822,3.67748597000002
2001-04-11,2001,"Apr",11,101,"SSP585",2.790874758,-2.943464958,2.88401693000003
2001-04-12,2001,"Apr",12,102,"SSP585",1.829556498,-2.290378902,1.90743965000001
2001-04-13,2001,"Apr",13,103,"SSP585",1.789883046,-2.99839743,1.34285591000003
2001-04-14,2001,"Apr",14,104,"SSP585",2.262912666,-2.964827586,1.17500669000003
2001-04-15,2001,"Apr",15,105,"SSP585",3.511100502,-1.25886915,2.44150535
2001-04-16,2001,"Apr",16,106,"SSP585",4.399175466,-0.58747227,3.69274498999999
2001-04-17,2001,"Apr",17,107,"SSP585",4.191652794,-1.722743358,1.73959043000002
2001-04-18,2001,"Apr",18,108,"SSP585",3.675897918,-1.786831242,1.77010847000003
2001-04-19,2001,"Apr",19,109,"SSP585",4.121461302,-1.194781266,1.41915101000001
2001-04-20,2001,"Apr",20,110,"SSP585",4.530403038,-1.081864518,2.12106593000004
2001-04-21,2001,"Apr",21,111,"SSP585",4.948500186,-0.81635757,2.07528887000001
2001-04-22,2001,"Apr",22,112,"SSP585",3.971922906,-0.828564786,2.99083007000002
2001-04-23,2001,"Apr",23,113,"SSP585",3.184557474,-0.199893162,2.67039065
2001-04-24,2001,"Apr",24,114,"SSP585",2.879377074,-1.542686922,1.67855435000001
2001-04-25,2001,"Apr",25,115,"SSP585",3.785762862,-1.292438994,3.58593185000001
2001-04-26,2001,"Apr",26,116,"SSP585",4.84473885,-0.535591602,4.79139443000003
2001-04-27,2001,"Apr",27,117,"SSP585",5.854885974,0.12970167,3.55541381
2001-04-28,2001,"Apr",28,118,"SSP585",6.700235682,-0.035095746,3.78429911000001
2001-04-29,2001,"Apr",29,119,"SSP585",5.482565886,-0.279240066,1.83114455000003
2001-04-30,2001,"Apr",30,120,"SSP585",5.696192166,0.627145722,2.62461359000002
2002-04-01,2002,"Apr",1,91,"SSP585",0.929274318,-5.650415106,1.92269867000005
2002-04-02,2002,"Apr",2,92,"SSP585",1.069657302,-5.290302234,1.61751827
2002-04-03,2002,"Apr",3,93,"SSP585",1.054398282,-4.43274531,2.30417417000001
2002-04-04,2002,"Apr",4,94,"SSP585",0.69428541,-5.949491898,2.79246281000002
2002-04-05,2002,"Apr",5,95,"SSP585",0.624093918,-5.244525174,1.80062651000003
2002-04-06,2002,"Apr",6,96,"SSP585",-0.276188262,-5.290302234,1.90743965000001
2002-04-07,2002,"Apr",7,97,"SSP585",-1.628137434,-5.873196798,2.07528887000001
2002-04-08,2002,"Apr",8,98,"SSP585",0.041199354,-4.29541413,3.90637127000002
2002-04-09,2002,"Apr",9,99,"SSP585",1.170366834,-3.953612082,3.61644989000001
2002-04-10,2002,"Apr",10,100,"SSP585",0.691233606,-3.904783218,2.71616771000004
2002-04-11,2002,"Apr",11,101,"SSP585",1.65560367,-3.236438142,2.53305947000001
2002-04-12,2002,"Apr",12,102,"SSP585",2.882428878,-0.35858697,2.47202339
2002-04-13,2002,"Apr",13,103,"SSP585",3.141832218,-1.069657302,3.44860067000002
2002-04-14,2002,"Apr",14,104,"SSP585",1.12153797,-3.12046959,3.50963675000003
2002-04-15,2002,"Apr",15,105,"SSP585",0.437933874,-4.164186558,1.75484944999999
2002-04-16,2002,"Apr",16,106,"SSP585",2.28122349,-2.198824782,4.37940089
2002-04-17,2002,"Apr",17,107,"SSP585",1.811245674,-2.314793334,3.37230557000004
2002-04-18,2002,"Apr",18,108,"SSP585",3.187609278,-2.400243846,1.08345257000002
2002-04-19,2002,"Apr",19,109,"SSP585",5.42458161,-0.886549062,1.78536749
2002-04-20,2002,"Apr",20,110,"SSP585",5.601586242,-0.935377926,2.22787907000003
2002-04-21,2002,"Apr",21,111,"SSP585",6.30960477,-0.157167906,3.21971537000002
2002-04-22,2002,"Apr",22,112,"SSP585",6.712442898,0.379949598,4.01318441000001
2002-04-23,2002,"Apr",23,113,"SSP585",6.681924858,-1.051346478,1.32759689
2002-04-24,2002,"Apr",24,114,"SSP585",6.456091362,-0.566109642,2.91453497000003
2002-04-25,2002,"Apr",25,115,"SSP585",7.017623298,0.425726658,2.57883653000005
2002-04-26,2002,"Apr",26,116,"SSP585",6.562904502,-0.32806893,2.10580691000001
2002-04-27,2002,"Apr",27,117,"SSP585",6.907758354,-0.019836726,2.30417417000001
2002-04-28,2002,"Apr",28,118,"SSP585",7.457083074,1.155107814,1.22078375000001
2002-04-29,2002,"Apr",29,119,"SSP585",7.908750066,1.081864518,1.90743965000001
2002-04-30,2002,"Apr",30,120,"SSP585",8.96467425,3.590447406,4.80665345
2003-04-01,2003,"Apr",1,91,"SSP585",0.306706302,-4.95155199,4.11999754999999
2003-04-02,2003,"Apr",2,92,"SSP585",0.19073775,-4.805065398,3.47911871000002
2003-04-03,2003,"Apr",3,93,"SSP585",-0.32806893,-5.326923882,1.96847573000002
2003-04-04,2003,"Apr",4,94,"SSP585",0.794994942,-5.125504818,2.16684299000002
2003-04-05,2003,"Apr",5,95,"SSP585",2.613870126,-3.60875823,2.85349889000003
2003-04-06,2003,"Apr",6,96,"SSP585",2.293430706,-4.093995066,4.33362383000002
2003-04-07,2003,"Apr",7,97,"SSP585",1.45723641,-4.17334197,1.08345257000002
2003-04-08,2003,"Apr",8,98,"SSP585",2.226291018,-4.740977514,2.65513163000003
2003-04-09,2003,"Apr",9,99,"SSP585",2.778667542,-3.938353062,5.66115857
2003-04-10,2003,"Apr",10,100,"SSP585",3.846798942,-3.480582462,1.78536749
2003-04-11,2003,"Apr",11,101,"SSP585",2.96787939,-3.645379878,2.25839711000003
2003-04-12,2003,"Apr",12,102,"SSP585",3.065537118,-3.538566738,2.47202339
2003-04-13,2003,"Apr",13,103,"SSP585",3.648431682,-3.321888654,2.47202339
2003-04-14,2003,"Apr",14,104,"SSP585",4.597542726,-2.531471418,2.60935456999999
2003-04-15,2003,"Apr",15,105,"SSP585",3.566032974,-2.839703622,3.67748597000002
2003-04-16,2003,"Apr",16,106,"SSP585",3.321888654,-3.19676469,3.17393831000004
2003-04-17,2003,"Apr",17,107,"SSP585",3.477530658,-2.287327098,2.36521025000002
2003-04-18,2003,"Apr",18,108,"SSP585",4.011596358,-2.577248478,3.03660712999999
2003-04-19,2003,"Apr",19,109,"SSP585",4.072632438,-3.144884022,2.33469221000001
2003-04-20,2003,"Apr",20,110,"SSP585",3.978026514,-2.558937654,3.08238419000003
2003-04-21,2003,"Apr",21,111,"SSP585",3.987181926,-1.493858058,1.40389199000003
2003-04-22,2003,"Apr",22,112,"SSP585",5.436788826,-1.42671837,1.60225925000003
2003-04-23,2003,"Apr",23,113,"SSP585",6.346226418,-1.41145935,0.915603350000026
2003-04-24,2003,"Apr",24,114,"SSP585",7.740900846,0.46540011,0.976639430000034
2003-04-25,2003,"Apr",25,115,"SSP585",8.085754698,0.669870978,1.93795769000002
2003-04-26,2003,"Apr",26,116,"SSP585",7.518119154,0.126649866,2.06002985000003
2003-04-27,2003,"Apr",27,117,"SSP585",6.96574263,-0.80109855,2.94505301000004
2003-04-28,2003,"Apr",28,118,"SSP585",8.287173762,0.822461178,1.73959043000002
2003-04-29,2003,"Apr",29,119,"SSP585",8.467230198,0.431830266,1.14448865000003
2003-04-30,2003,"Apr",30,120,"SSP585",9.752039682,0.28229187,1.06819355000005
2004-04-01,2004,"Apr",1,92,"SSP585",0.111390846,-4.307621346,2.70090869000001
2004-04-02,2004,"Apr",2,93,"SSP585",-0.730907058,-5.33302749,2.57883653000005
2004-04-03,2004,"Apr",3,94,"SSP585",0.80109855,-4.423589898,2.04477083
2004-04-04,2004,"Apr",4,95,"SSP585",0.523384386,-4.426641702,1.29707884999999
2004-04-05,2004,"Apr",5,96,"SSP585",1.277179974,-4.487677782,1.19026571000001
2004-04-06,2004,"Apr",6,97,"SSP585",2.818340994,-2.851910838,3.49437773
2004-04-07,2004,"Apr",7,98,"SSP585",3.126573198,-1.939421442,3.63170891000004
2004-04-08,2004,"Apr",8,99,"SSP585",3.175402062,-1.738002378,1.77010847000003
2004-04-09,2004,"Apr",9,100,"SSP585",3.202868298,-2.89158429,1.84640357000001
2004-04-10,2004,"Apr",10,101,"SSP585",4.332035778,-1.875333558,2.59409555000002
2004-04-11,2004,"Apr",11,102,"SSP585",4.14282393,-1.872281754,3.55541381
2004-04-12,2004,"Apr",12,103,"SSP585",4.84473885,-2.336155962,1.57174121000003
2004-04-13,2004,"Apr",13,104,"SSP585",6.764323566,-0.935377926,2.28891515000004
2004-04-14,2004,"Apr",14,105,"SSP585",5.787746286,-2.378881218,3.00608909000005
2004-04-15,2004,"Apr",15,106,"SSP585",4.29541413,-1.77767583,1.92269867000005
2004-04-16,2004,"Apr",16,107,"SSP585",5.525291142,-1.145952402,1.48018709000002
2004-04-17,2004,"Apr",17,108,"SSP585",5.342182902,-0.492866346,2.50254143000001
2004-04-18,2004,"Apr",18,109,"SSP585",4.893567714,-0.321965322,2.54831849000004
2004-04-19,2004,"Apr",19,110,"SSP585",5.635156086,-1.176470442,2.22787907000003
2004-04-20,2004,"Apr",20,111,"SSP585",5.488669494,-2.043182778,1.52596414999999
2004-04-21,2004,"Apr",21,112,"SSP585",7.307544678,-1.295490798,0.991898450000008
2004-04-22,2004,"Apr",22,113,"SSP585",7.978941558,-0.16021971,2.51780045000004
2004-04-23,2004,"Apr",23,114,"SSP585",6.868084902,-0.108339042,4.95924365000002
2004-04-24,2004,"Apr",24,115,"SSP585",6.300449358,-0.245670222,3.11290223000003
2004-04-25,2004,"Apr",25,116,"SSP585",6.495764814,-0.257877438,2.22787907000003
2004-04-26,2004,"Apr",26,117,"SSP585",6.825359646,-0.172426926,3.46385968999999
2004-04-27,2004,"Apr",27,118,"SSP585",6.974898042,-0.962844162,1.69381337000004
2004-04-28,2004,"Apr",28,119,"SSP585",7.88128383,-0.212100378,2.45676437000003
2004-04-29,2004,"Apr",29,120,"SSP585",9.440755674,1.261920954,3.00608909000005
2004-04-30,2004,"Apr",30,121,"SSP585",9.794764938,1.927214226,3.17393831000004
2005-04-01,2005,"Apr",1,91,"SSP585",-0.386053206,-4.73792571,2.22787907000003
2005-04-02,2005,"Apr",2,92,"SSP585",-0.569161446,-6.071564058,2.28891515000004
2005-04-03,2005,"Apr",3,93,"SSP585",-0.22125579,-5.34828651,2.62461359000002
2005-04-04,2005,"Apr",4,94,"SSP585",0.370794186,-4.277103306,3.37230557000004
2005-04-05,2005,"Apr",5,95,"SSP585",0.93842973,-4.557869274,2.38046926999999
2005-04-06,2005,"Apr",6,96,"SSP585",2.003509326,-4.228274442,2.48728241000003
2005-04-07,2005,"Apr",7,97,"SSP585",2.854962642,-4.032958986,1.32759689
2005-04-08,2005,"Apr",8,98,"SSP585",4.338139386,-2.824444602,2.18210200999999
2005-04-09,2005,"Apr",9,99,"SSP585",5.452047846,-2.644388166,4.44043697000001
2005-04-10,2005,"Apr",10,100,"SSP585",5.177385486,-2.156099526,5.02027973000003
2005-04-11,2005,"Apr",11,101,"SSP585",2.84580723,-2.534523222,4.15051559
2005-04-12,2005,"Apr",12,102,"SSP585",3.236438142,-2.879377074,2.89927595
2005-04-13,2005,"Apr",13,103,"SSP585",4.625008962,-2.363622198,3.47911871000002
2005-04-14,2005,"Apr",14,104,"SSP585",3.492789678,-3.816280902,1.89218063000004
2005-04-15,2005,"Apr",15,105,"SSP585",2.897687898,-2.104218858,2.04477083
2005-04-16,2005,"Apr",16,106,"SSP585",4.353398406,-1.57930857,0.885085310000022
2005-04-17,2005,"Apr",17,107,"SSP585",4.762340142,-0.46540011,2.42624633000003
2005-04-18,2005,"Apr",18,108,"SSP585",5.171281878,-0.032043942,3.63170891000004
2005-04-19,2005,"Apr",19,109,"SSP585",6.727701918,0.563057838,3.35704655000001
2005-04-20,2005,"Apr",20,110,"SSP585",5.738917422,0.370794186,4.82191247000003
2005-04-21,2005,"Apr",21,111,"SSP585",4.686045042,-0.66376737,1.98373475
2005-04-22,2005,"Apr",22,112,"SSP585",4.637216178,-1.829556498,0.93086237
2005-04-23,2005,"Apr",23,113,"SSP585",5.140763838,-1.829556498,1.23604277000004
2005-04-24,2005,"Apr",24,114,"SSP585",6.672769446,-1.74715779,0.640940990000047
2005-04-25,2005,"Apr",25,115,"SSP585",7.478445702,-1.15205601,1.60225925000003
2005-04-26,2005,"Apr",26,116,"SSP585",7.600517862,-0.013733118,0.686718050000025
2005-04-27,2005,"Apr",27,117,"SSP585",6.388951674,0.102235434,1.75484944999999
2005-04-28,2005,"Apr",28,118,"SSP585",6.56900811,0.486762738,3.47911871000002
2005-04-29,2005,"Apr",29,119,"SSP585",5.827419738,0.819409374,3.20445635000004
2005-04-30,2005,"Apr",30,120,"SSP585",6.697183878,0.782787726,2.41098731
2006-04-01,2006,"Apr",1,91,"SSP585",1.219195698,-5.003432658,3.02134811000002
2006-04-02,2006,"Apr",2,92,"SSP585",1.383993114,-5.214007134,2.27365613000001
2006-04-03,2006,"Apr",3,93,"SSP585",2.848859034,-4.682993238,2.21262005
2006-04-04,2006,"Apr",4,94,"SSP585",2.684061618,-4.115357694,3.90637127000002
2006-04-05,2006,"Apr",5,95,"SSP585",1.615930218,-4.673837826,2.83823987
2006-04-06,2006,"Apr",6,96,"SSP585",0.621042114,-4.31067315,2.82298085000002
2006-04-07,2006,"Apr",7,97,"SSP585",0.02288853,-4.213015422,3.00608909000005
2006-04-08,2006,"Apr",8,98,"SSP585",1.82345289,-3.752193018,2.71616771000004
2006-04-09,2006,"Apr",9,99,"SSP585",3.529411326,-2.629129146,0.518868830000031
2006-04-10,2006,"Apr",10,100,"SSP585",3.739985802,-3.63927627,1.92269867000005
2006-04-11,2006,"Apr",11,101,"SSP585",4.304569542,-2.369725806,1.87692161000001
2006-04-12,2006,"Apr",12,102,"SSP585",4.902723126,-2.18966937,1.34285591000003
2006-04-13,2006,"Apr",13,103,"SSP585",5.51613573,-1.70138073,2.10580691000001
2006-04-14,2006,"Apr",14,104,"SSP585",4.969862814,-1.130693382,1.77010847000003
2006-04-15,2006,"Apr",15,105,"SSP585",4.53955845,-2.317845138,1.12922963
2006-04-16,2006,"Apr",16,106,"SSP585",4.884412302,-2.336155962,1.06819355000005
2006-04-17,2006,"Apr",17,107,"SSP585",6.437780538,-0.859082826,2.54831849000004
2006-04-18,2006,"Apr",18,108,"SSP585",7.502860134,-0.215152182,3.09764321
2006-04-19,2006,"Apr",19,109,"SSP585",6.419469714,-1.27412817,1.86166259000004
2006-04-20,2006,"Apr",20,110,"SSP585",5.809108914,-1.057450086,2.59409555000002
2006-04-21,2006,"Apr",21,111,"SSP585",5.751124638,-0.416571246,2.15158397000005
2006-04-22,2006,"Apr",22,112,"SSP585",6.648355014,0.306706302,1.23604277000004
2006-04-23,2006,"Apr",23,113,"SSP585",7.176317106,2.116426074,3.64696793000002
2006-04-24,2006,"Apr",24,114,"SSP585",6.810100626,1.539635118,5.08131581000004
2006-04-25,2006,"Apr",25,115,"SSP585",5.848782366,0.141908886,3.21971537000002
2006-04-26,2006,"Apr",26,116,"SSP585",5.458151454,-1.405355742,2.19736103000002
2006-04-27,2006,"Apr",27,117,"SSP585",6.349278222,-0.959792358,4.42517795000003
2006-04-28,2006,"Apr",28,118,"SSP585",6.776530782,0.444037482,1.98373475
2006-04-29,2006,"Apr",29,119,"SSP585",7.798885122,0.810253962,1.20552473000004
2006-04-30,2006,"Apr",30,120,"SSP585",9.449911086,2.430761886,1.89218063000004
2007-04-01,2007,"Apr",1,91,"SSP585",-0.303654498,-6.205843434,2.28891515000004
2007-04-02,2007,"Apr",2,92,"SSP585",0.807202158,-6.025786998,1.15974767
2007-04-03,2007,"Apr",3,93,"SSP585",1.942473246,-4.69214865,2.19736103000002
2007-04-04,2007,"Apr",4,94,"SSP585",1.463340018,-5.839626954,2.63987261
2007-04-05,2007,"Apr",5,95,"SSP585",0.407415834,-5.857937778,1.46492807000004
2007-04-06,2007,"Apr",6,96,"SSP585",2.125581486,-4.38696825,3.46385968999999
2007-04-07,2007,"Apr",7,97,"SSP585",3.123521394,-3.920042238,1.95321670999999
2007-04-08,2007,"Apr",8,98,"SSP585",4.365605622,-3.141832218,1.63277729000004
2007-04-09,2007,"Apr",9,99,"SSP585",2.977034802,-3.782711058,1.99899377000003
2007-04-10,2007,"Apr",10,100,"SSP585",1.768520418,-3.66979431,1.31233787000002
2007-04-11,2007,"Apr",11,101,"SSP585",3.279163398,-3.33409587,3.05186615000002
2007-04-12,2007,"Apr",12,102,"SSP585",4.039062594,-1.216143894,3.69274498999999
2007-04-13,2007,"Apr",13,103,"SSP585",4.963759206,-1.301594406,3.06712517
2007-04-14,2007,"Apr",14,104,"SSP585",4.808117202,-1.91500701,2.22787907000003
2007-04-15,2007,"Apr",15,105,"SSP585",4.945448382,-1.200884874,3.92163029
2007-04-16,2007,"Apr",16,106,"SSP585",6.144807354,-1.506065274,1.69381337000004
2007-04-17,2007,"Apr",17,107,"SSP585",5.857937778,-1.246661934,1.93795769000002
2007-04-18,2007,"Apr",18,108,"SSP585",5.659570518,-1.176470442,2.73142673000001
2007-04-19,2007,"Apr",19,109,"SSP585",5.885404014,0.929274318,4.10473853000002
2007-04-20,2007,"Apr",20,110,"SSP585",4.908826734,-0.46540011,4.27258775000001
2007-04-21,2007,"Apr",21,111,"SSP585",5.021743482,-0.706492626,2.80772182999999
2007-04-22,2007,"Apr",22,112,"SSP585",4.84473885,-0.407415834,2.53305947000001
2007-04-23,2007,"Apr",23,113,"SSP585",5.387959962,0.248722026,2.80772182999999
2007-04-24,2007,"Apr",24,114,"SSP585",6.099030294,1.438925586,3.79955813000004
2007-04-25,2007,"Apr",25,115,"SSP585",5.293354038,0.910963494,2.51780045000004
2007-04-26,2007,"Apr",26,116,"SSP585",6.559852698,1.16731503,1.83114455000003
2007-04-27,2007,"Apr",27,117,"SSP585",7.887387438,1.615930218,3.02134811000002
2007-04-28,2007,"Apr",28,118,"SSP585",7.335010914,-0.440985678,1.78536749
2007-04-29,2007,"Apr",29,119,"SSP585",8.601509574,0.523384386,1.93795769000002
2007-04-30,2007,"Apr",30,120,"SSP585",7.887387438,0.581368662,3.79955813000004
2008-04-01,2008,"Apr",1,92,"SSP585",0.309758106,-5.003432658,2.54831849000004
2008-04-02,2008,"Apr",2,93,"SSP585",0.520332582,-4.197756402,2.63987261
2008-04-03,2008,"Apr",3,94,"SSP585",0.788891334,-4.277103306,2.44150535
2008-04-04,2008,"Apr",4,95,"SSP585",0.575265054,-5.421529806,3.44860067000002
2008-04-05,2008,"Apr",5,96,"SSP585",-0.987258594,-4.838635242,2.94505301000004
2008-04-06,2008,"Apr",6,97,"SSP585",-0.398260422,-4.222170834,2.97557105000004
2008-04-07,2008,"Apr",7,98,"SSP585",0.05340657,-3.724726782,1.90743965000001
2008-04-08,2008,"Apr",8,99,"SSP585",1.795986654,-3.300526026,2.47202339
2008-04-09,2008,"Apr",9,100,"SSP585",3.743037606,-2.345311374,3.03660712999999
2008-04-10,2008,"Apr",10,101,"SSP585",4.505988606,-1.231402914,1.81588553
2008-04-11,2008,"Apr",11,102,"SSP585",3.550773954,-2.287327098,2.67039065
2008-04-12,2008,"Apr",12,103,"SSP585",3.038070882,-2.552834046,0.625681970000016
2008-04-13,2008,"Apr",13,104,"SSP585",3.764400234,-2.461279926,1.84640357000001
2008-04-14,2008,"Apr",14,105,"SSP585",4.457159742,-1.377889506,3.34178753000003
2008-04-15,2008,"Apr",15,106,"SSP585",4.130616714,-1.847867322,1.64803631000001
2008-04-16,2008,"Apr",16,107,"SSP585",3.724726782,-2.217135606,2.80772182999999
2008-04-17,2008,"Apr",17,108,"SSP585",4.03601079,-1.30464621,2.97557105000004
2008-04-18,2008,"Apr",18,109,"SSP585",3.44090901,-1.023880242,0.839308250000045
2008-04-19,2008,"Apr",19,110,"SSP585",3.270007986,-2.012664738,0.976639430000034
2008-04-20,2008,"Apr",20,111,"SSP585",4.426641702,-2.104218858,1.05293453000002
2008-04-21,2008,"Apr",21,112,"SSP585",7.05729675,-0.248722026,2.70090869000001
2008-04-22,2008,"Apr",22,113,"SSP585",7.081711182,1.21309209,4.60828619
2008-04-23,2008,"Apr",23,114,"SSP585",8.406194118,0.321965322,1.49544611000005
2008-04-24,2008,"Apr",24,115,"SSP585",7.017623298,-0.959792358,1.75484944999999
2008-04-25,2008,"Apr",25,116,"SSP585",6.49271301,-0.666819174,1.80062651000003
2008-04-26,2008,"Apr",26,117,"SSP585",6.709391094,-1.078812714,2.85349889000003
2008-04-27,2008,"Apr",27,118,"SSP585",7.771418886,0.828564786,3.63170891000004
2008-04-28,2008,"Apr",28,119,"SSP585",7.612725078,0.059510178,1.17500669000003
2008-04-29,2008,"Apr",29,120,"SSP585",8.564887926,0.764476902,1.44966905000001
2008-04-30,2008,"Apr",30,121,"SSP585",9.446859282,1.255817346,2.41098731
2009-04-01,2009,"Apr",1,91,"SSP585",1.222247502,-4.26489609,2.44150535
2009-04-02,2009,"Apr",2,92,"SSP585",1.484702646,-4.975966422,5.05079777000003
2009-04-03,2009,"Apr",3,93,"SSP585",1.618982022,-5.51613573,1.57174121000003
2009-04-04,2009,"Apr",4,94,"SSP585",1.799038458,-5.702295774,1.38863297
2009-04-05,2009,"Apr",5,95,"SSP585",2.214083802,-4.032958986,2.76194477000001
2009-04-06,2009,"Apr",6,96,"SSP585",3.163194846,-3.419546382,2.62461359000002
2009-04-07,2009,"Apr",7,97,"SSP585",2.528419614,-4.832531634,1.64803631000001
2009-04-08,2009,"Apr",8,98,"SSP585",3.080796138,-3.92919765,2.10580691000001
2009-04-09,2009,"Apr",9,99,"SSP585",3.572136582,-3.12046959,3.02134811000002
2009-04-10,2009,"Apr",10,100,"SSP585",3.810177294,-2.629129146,4.82191247000003
2009-04-11,2009,"Apr",11,101,"SSP585",1.344319662,-4.658578806,3.89111224999999
2009-04-12,2009,"Apr",12,102,"SSP585",2.793926562,-4.31067315,2.13632495000002
2009-04-13,2009,"Apr",13,103,"SSP585",3.56298117,-2.67795801,2.79246281000002
2009-04-14,2009,"Apr",14,104,"SSP585",3.218127318,-1.753261398,3.41808263000001
2009-04-15,2009,"Apr",15,105,"SSP585",2.180513958,-1.985198502,3.44860067000002
2009-04-16,2009,"Apr",16,106,"SSP585",2.919050526,-2.458228122,2.45676437000003
2009-04-17,2009,"Apr",17,107,"SSP585",4.130616714,-1.664759082,2.06002985000003
2009-04-18,2009,"Apr",18,108,"SSP585",4.621957158,-0.688181802,1.84640357000001
2009-04-19,2009,"Apr",19,109,"SSP585",5.214007134,-1.435873782,1.66329533000004
2009-04-20,2009,"Apr",20,110,"SSP585",6.779582586,-0.337224342,2.33469221000001
2009-04-21,2009,"Apr",21,111,"SSP585",7.023726906,0.047302962,2.31943319000004
2009-04-22,2009,"Apr",22,112,"SSP585",6.392003478,-0.444037482,1.84640357000001
2009-04-23,2009,"Apr",23,113,"SSP585",5.66872593,-1.149004206,2.80772182999999
2009-04-24,2009,"Apr",24,114,"SSP585",5.769435462,-0.578316858,1.86166259000004
2009-04-25,2009,"Apr",25,115,"SSP585",6.193636218,-0.28229187,1.78536749
2009-04-26,2009,"Apr",26,116,"SSP585",5.696192166,0.074769198,2.74668575000004
2009-04-27,2009,"Apr",27,117,"SSP585",5.824367934,0.767528706,3.43334165000005
2009-04-28,2009,"Apr",28,118,"SSP585",7.447927662,0.743114274,1.51070513000002
2009-04-29,2009,"Apr",29,119,"SSP585",9.13252347,1.322957034,2.47202339
2009-04-30,2009,"Apr",30,120,"SSP585",8.790721422,2.522316006,3.73852205000003
2010-04-01,2010,"Apr",1,91,"SSP585",2.201876586,-4.408330878,2.94505301000004
2010-04-02,2010,"Apr",2,92,"SSP585",2.278171686,-3.401235558,2.39572829000002
2010-04-03,2010,"Apr",3,93,"SSP585",1.38094131,-3.367665714,0.824049230000014
2010-04-04,2010,"Apr",4,94,"SSP585",-0.03814755,-4.786754574,3.09764321
2010-04-05,2010,"Apr",5,95,"SSP585",0.941481534,-3.50194509,2.25839711000003
2010-04-06,2010,"Apr",6,96,"SSP585",2.272068078,-1.62508563,2.94505301000004
