date,year,month,day,ordinalDay,scenario,tas,tasmin,pr
2001-04-15,2001,Apr,15,105,SSP585,2.130552341943134,-3.162424274539867,3.022671624377838
2001-04-16,2001,Apr,16,106,SSP585,3.0186273059431334,-2.491027394539867,4.571751398102156
2001-04-17,2001,Apr,17,107,SSP585,2.811104633943134,-3.626298482539867,2.1536756537520194
2001-04-18,2001,Apr,18,108,SSP585,2.295349757943134,-3.690386366539867,2.1914580872575034
2001-04-19,2001,Apr,19,109,SSP585,2.7409131419431336,-3.098336390539867,1.7569601019445564
2001-04-20,2001,Apr,20,110,SSP585,3.1498548779431337,-2.985419642539867,2.625956072570437
2001-04-21,2001,Apr,21,111,SSP585,3.567952025943134,-2.719912694539867,2.569282422312193
2001-04-22,2001,Apr,22,112,SSP585,2.591374745943134,-2.732119910539867,3.7027554274763492
2001-04-23,2001,Apr,23,113,SSP585,1.8040093139431337,-2.103448286539867,3.306039875668874
2001-04-24,2001,Apr,24,114,SSP585,1.498828913943134,-3.446242046539867,2.078110786741064
2001-04-25,2001,Apr,25,115,SSP585,2.405214701943134,-3.195994118539867,4.439512880833031
2001-04-26,2001,Apr,26,116,SSP585,3.464190689943133,-2.439146726539867,5.9319190042991785
2001-04-27,2001,Apr,27,117,SSP585,4.474337813943134,-1.773853454539867,4.401730447327547
2001-04-28,2001,Apr,28,118,SSP585,5.319687521943133,-1.938650870539867,4.685098698618595
2001-04-29,2001,Apr,29,119,SSP585,4.102017725943133,-2.182795190539867,2.2670229542684464
2001-04-30,2001,Apr,30,120,SSP585,4.315644005943134,-1.276409402539867,3.249366225410692
2002-04-01,2002,Apr,1,91,SSP585,-0.45127384205686627,-7.553970230539867,2.3803702547848853
2002-04-02,2002,Apr,2,92,SSP585,-0.31089085805686634,-7.1938573585398675,2.0025459197301085
2002-04-03,2002,Apr,3,93,SSP585,-0.32614987805686635,-6.336300434539867,2.852650673603229
2002-04-04,2002,Apr,4,94,SSP585,-0.6862627500568663,-7.853047022539867,3.457169609690785
2002-04-05,2002,Apr,5,95,SSP585,-0.7564542420568663,-7.148080298539867,2.229240520762975
2002-04-06,2002,Apr,6,96,SSP585,-1.6567364220568663,-7.1938573585398675,2.3614790380321
2002-04-07,2002,Apr,7,97,SSP585,-3.0086855940568666,-7.776751922539868,2.569282422312193
2002-04-08,2002,Apr,8,98,SSP585,-1.3393488060568663,-6.198969254539867,4.836228432640493
2002-04-09,2002,Apr,9,99,SSP585,-0.21018132605686635,-5.8571672065398666,4.477295314338503
2002-04-10,2002,Apr,10,100,SSP585,-0.6893145540568664,-5.808338342539867,3.362713525927131
2002-04-11,2002,Apr,11,101,SSP585,0.27505550994313377,-5.139993266539867,3.136018924894265
2002-04-12,2002,Apr,12,102,SSP585,1.5018807179431335,-2.262142094539867,3.0604540578833097
2002-04-13,2002,Apr,13,103,SSP585,1.7612840579431335,-2.9732124265398667,4.269491930058421
2002-04-14,2002,Apr,14,104,SSP585,-0.2590101900568662,-5.024024714539867,4.345056797069377
2002-04-15,2002,Apr,15,105,SSP585,-0.9426142860568663,-6.067741682539867,2.172566870504718
2002-04-16,2002,Apr,16,106,SSP585,0.9006753299431336,-4.102379906539867,5.421856151975277
2002-04-17,2002,Apr,17,107,SSP585,0.4306975139431337,-4.218348458539867,4.175035846294768
2002-04-18,2002,Apr,18,108,SSP585,1.8070611179431337,-4.303798970539867,1.3413533333843826
2002-04-19,2002,Apr,19,109,SSP585,4.044033449943133,-2.790104186539867,2.210349304010202
2002-04-20,2002,Apr,20,110,SSP585,4.221038081943133,-2.838933050539867,2.758194589839575
2002-04-21,2002,Apr,21,111,SSP585,4.929056609943133,-2.060723030539867,3.9861236787673855
2002-04-22,2002,Apr,22,112,SSP585,5.331894737943133,-1.523605526539867,4.968466949909631
2002-04-23,2002,Apr,23,113,SSP585,5.301376697943134,-2.954901602539867,1.6436128014281297
2002-04-24,2002,Apr,24,114,SSP585,5.075543201943133,-2.469664766539867,3.608299343712683
2002-04-25,2002,Apr,25,115,SSP585,5.637075137943134,-1.4778284665398669,3.1926925751525217
2002-04-26,2002,Apr,26,116,SSP585,5.182356341943134,-2.231624054539867,2.6070648558176646
2002-04-27,2002,Apr,27,117,SSP585,5.527210193943134,-1.923391850539867,2.852650673603229
2002-04-28,2002,Apr,28,118,SSP585,6.076534913943133,-0.748447310539867,1.511374284158992
2002-04-29,2002,Apr,29,119,SSP585,6.528201905943133,-0.821690606539867,2.3614790380321
2002-04-30,2002,Apr,30,120,SSP585,7.584126089943133,1.686892281460133,5.950810221051877
2003-04-01,2003,Apr,1,91,SSP585,-1.0738418580568663,-6.855107114539867,5.100705467178757
2003-04-02,2003,Apr,2,92,SSP585,-1.1898104100568663,-6.708620522539867,4.307274363563892
2003-04-03,2003,Apr,3,93,SSP585,-1.7086170900568662,-7.230479006539867,2.4370439050430552
2003-04-04,2003,Apr,4,94,SSP585,-0.5855532180568663,-7.029059942539867,2.68262972282862
2003-04-05,2003,Apr,5,95,SSP585,1.2333219659431338,-5.512313354539867,3.5327344767017403
2003-04-06,2003,Apr,6,96,SSP585,0.9128825459431338,-5.997550190539867,5.365182501717094
2003-04-07,2003,Apr,7,97,SSP585,0.07668824994313361,-6.076897094539867,1.3413533333843826
2003-04-08,2003,Apr,8,98,SSP585,0.8457428579431336,-6.644532638539867,3.2871486589161756
2003-04-09,2003,Apr,9,99,SSP585,1.3981193819431337,-5.841908186539867,7.008718359205077
2003-04-10,2003,Apr,10,100,SSP585,2.466250781943134,-5.384137586539867,2.210349304010202
2003-04-11,2003,Apr,11,101,SSP585,1.5873312299431335,-5.548935002539867,2.7959770233450465
2003-04-12,2003,Apr,12,102,SSP585,1.6849889579431336,-5.442121862539867,3.0604540578833097
2003-04-13,2003,Apr,13,103,SSP585,2.2678835219431335,-5.225443778539867,3.0604540578833097
2003-04-14,2003,Apr,14,104,SSP585,3.216994565943134,-4.435026542539867,3.230475008657919
2003-04-15,2003,Apr,15,105,SSP585,2.185484813943134,-4.743258746539867,4.552860181349458
2003-04-16,2003,Apr,16,106,SSP585,1.9413404939431336,-5.100319814539867,3.929450028509203
2003-04-17,2003,Apr,17,107,SSP585,2.0969824979431335,-4.190882222539867,2.9282155406141843
2003-04-18,2003,Apr,18,108,SSP585,2.6310481979431337,-4.480803602539867,3.7594290777345196
2003-04-19,2003,Apr,19,109,SSP585,2.6920842779431338,-5.048439146539867,2.8904331071087004
2003-04-20,2003,Apr,20,110,SSP585,2.597478353943134,-4.462492778539867,3.8161027279927766
2003-04-21,2003,Apr,21,111,SSP585,2.6066337659431333,-3.397413182539867,1.7380688851918455
2003-04-22,2003,Apr,22,112,SSP585,4.056240665943133,-3.330273494539867,1.98365470297741
2003-04-23,2003,Apr,23,113,SSP585,4.965678257943133,-3.3150144745398666,1.133549949104297
2003-04-24,2003,Apr,24,114,SSP585,6.360352685943133,-1.438155014539867,1.2091148161152498
2003-04-25,2003,Apr,25,115,SSP585,6.705206537943134,-1.2336841465398671,2.3992614715375837
2003-04-26,2003,Apr,26,116,SSP585,6.137570993943133,-1.776905258539867,2.550391205559482
2003-04-27,2003,Apr,27,117,SSP585,5.585194469943134,-2.704653674539867,3.6460817772181673
2003-04-28,2003,Apr,28,118,SSP585,6.906625601943134,-1.081093946539867,2.1536756537520194
2003-04-29,2003,Apr,29,119,SSP585,7.086682037943133,-1.471724858539867,1.416918200395338
2003-04-30,2003,Apr,30,120,SSP585,8.371491521943133,-1.6212632545398669,1.322462116631684
2004-04-01,2004,Apr,1,92,SSP585,-1.2691573140568664,-6.2111764705398675,3.3438223091743584
2004-04-02,2004,Apr,2,93,SSP585,-2.111455218056866,-7.236582614539867,3.1926925751525217
2004-04-03,2004,Apr,3,94,SSP585,-0.5794496100568663,-6.3271450225398675,2.531499988806709
2004-04-04,2004,Apr,4,95,SSP585,-0.8571637740568663,-6.330196826539868,1.6058303679226458
2004-04-05,2004,Apr,5,96,SSP585,-0.10336818605686626,-6.391232906539867,1.4735918506535206
2004-04-06,2004,Apr,6,97,SSP585,1.4377928339431338,-4.7554659625398665,4.326165580316604
2004-04-07,2004,Apr,7,98,SSP585,1.7460250379431337,-3.8429765665398667,4.496186531091275
2004-04-08,2004,Apr,8,99,SSP585,1.7948539019431335,-3.641557502539867,2.1914580872575034
2004-04-09,2004,Apr,9,100,SSP585,1.8223201379431335,-4.795139414539867,2.2859141710211572
2004-04-10,2004,Apr,10,101,SSP585,2.9514876179431333,-3.7788886825398667,3.2115837919052206
2004-04-11,2004,Apr,11,102,SSP585,2.762275769943133,-3.775836878539867,4.401730447327547
2004-04-12,2004,Apr,12,103,SSP585,3.464190689943133,-4.239711086539867,1.9458722694719388
2004-04-13,2004,Apr,13,104,SSP585,5.383775405943133,-2.838933050539867,2.833759456850531
2004-04-14,2004,Apr,14,105,SSP585,4.407198125943133,-4.282436342539867,3.7216466442291223
2004-04-15,2004,Apr,15,106,SSP585,2.9148659699431336,-3.681230954539867,2.3803702547848853
2004-04-16,2004,Apr,16,107,SSP585,4.144742981943134,-3.049507526539867,1.8325249689555119
2004-04-17,2004,Apr,17,108,SSP585,3.9616347419431337,-2.3964214705398668,3.0982364913887936
2004-04-18,2004,Apr,18,109,SSP585,3.513019553943133,-2.225520446539867,3.154910141647038
2004-04-19,2004,Apr,19,110,SSP585,4.254607925943134,-3.080025566539867,2.758194589839575
2004-04-20,2004,Apr,20,111,SSP585,4.108121333943133,-3.9467379025398666,1.889198619213682
2004-04-21,2004,Apr,21,112,SSP585,5.926996517943134,-3.199045922539867,1.2280060328679534
2004-04-22,2004,Apr,22,113,SSP585,6.598393397943133,-2.063774834539867,3.1171277081415667
2004-04-23,2004,Apr,23,114,SSP585,5.487536741943133,-2.011894166539867,6.139722388579259
2004-04-24,2004,Apr,24,115,SSP585,4.919901197943133,-2.149225346539867,3.853885161498248
2004-04-25,2004,Apr,25,116,SSP585,5.115216653943134,-2.161432562539867,2.758194589839575
2004-04-26,2004,Apr,26,117,SSP585,5.444811485943133,-2.075982050539867,4.28838314681112
2004-04-27,2004,Apr,27,118,SSP585,5.594349881943134,-2.866399286539867,2.0970020034938366
2004-04-28,2004,Apr,28,119,SSP585,6.500735669943134,-2.115655502539867,3.0415628411306113
2004-04-29,2004,Apr,29,120,SSP585,8.060207513943134,-0.6416341705398669,3.7216466442291223
2004-04-30,2004,Apr,30,121,SSP585,8.414216777943134,0.02365910146013306,3.929450028509203
2005-04-01,2005,Apr,1,91,SSP585,-1.7666013660568662,-6.641480834539867,2.758194589839575
2005-04-02,2005,Apr,2,92,SSP585,-1.9497096060568664,-7.975119182539867,2.833759456850531
2005-04-03,2005,Apr,3,93,SSP585,-1.6018039500568664,-7.2518416345398675,3.249366225410692
2005-04-04,2005,Apr,4,94,SSP585,-1.0097539740568662,-6.180658430539867,4.175035846294768
2005-04-05,2005,Apr,5,95,SSP585,-0.44211843005686635,-6.461424398539867,2.947106757366883
2005-04-06,2005,Apr,6,96,SSP585,0.6229611659431338,-6.131829566539867,3.0793452746360828
2005-04-07,2005,Apr,7,97,SSP585,1.4744144819431335,-5.936514110539867,1.6436128014281297
2005-04-08,2005,Apr,8,98,SSP585,2.9575912259431334,-4.727999726539867,2.7015209395813184
2005-04-09,2005,Apr,9,99,SSP585,4.071499685943134,-4.547943290539867,5.497421018986232
2005-04-10,2005,Apr,10,100,SSP585,3.796837325943134,-4.059654650539867,6.215287255590214
2005-04-11,2005,Apr,11,101,SSP585,1.4652590699431338,-4.438078346539867,5.1384879006842406
2005-04-12,2005,Apr,12,102,SSP585,1.8558899819431336,-4.782932198539867,3.5894081269599103
2005-04-13,2005,Apr,13,103,SSP585,3.2444608019431334,-4.267177322539867,4.307274363563892
2005-04-14,2005,Apr,14,104,SSP585,2.1122415179431338,-5.719836026539867,2.3425878212794013
2005-04-15,2005,Apr,15,105,SSP585,1.5171397379431337,-4.007773982539867,2.531499988806709
2005-04-16,2005,Apr,16,106,SSP585,2.9728502459431336,-3.482863694539867,1.0957675155988207
2005-04-17,2005,Apr,17,107,SSP585,3.3817919819431337,-2.368955234539867,3.0037804076251398
2005-04-18,2005,Apr,18,108,SSP585,3.7907337179431337,-1.935599066539867,4.496186531091275
2005-04-19,2005,Apr,19,109,SSP585,5.347153757943134,-1.340497286539867,4.156144629541995
2005-04-20,2005,Apr,20,110,SSP585,4.358369261943134,-1.5327609385398668,5.96970143780465
2005-04-21,2005,Apr,21,111,SSP585,3.3054968819431334,-2.5673224945398667,2.455935121795766
2005-04-22,2005,Apr,22,112,SSP585,3.2566680179431335,-3.733111622539867,1.1524411658570006
2005-04-23,2005,Apr,23,113,SSP585,3.7602156779431333,-3.733111622539867,1.530265500911765
2005-04-24,2005,Apr,24,114,SSP585,5.292221285943134,-3.650712914539867,0.7935080475550799
2005-04-25,2005,Apr,25,115,SSP585,6.097897541943134,-3.055611134539867,1.98365470297741
2005-04-26,2005,Apr,26,116,SSP585,6.219969701943134,-1.917288242539867,0.8501816978132598
2005-04-27,2005,Apr,27,117,SSP585,5.008403513943134,-1.801319690539867,2.172566870504718
2005-04-28,2005,Apr,28,118,SSP585,5.188459949943134,-1.416792386539867,4.307274363563892
2005-04-29,2005,Apr,29,119,SSP585,4.446871577943133,-1.084145750539867,3.9672324620146746
2005-04-30,2005,Apr,30,120,SSP585,5.316635717943133,-1.120767398539867,2.9848891908723667
2006-04-01,2006,Apr,1,91,SSP585,-0.16135246205686626,-6.906987782539868,3.7405378609818207
2006-04-02,2006,Apr,2,92,SSP585,0.0034449539431335996,-7.117562258539867,2.814868240097758
2006-04-03,2006,Apr,3,93,SSP585,1.4683108739431339,-6.586548362539867,2.7393033730868024
2006-04-04,2006,Apr,4,94,SSP585,1.3035134579431336,-6.018912818539867,4.836228432640493
2006-04-05,2006,Apr,5,95,SSP585,0.2353820579431336,-6.577392950539867,3.5138432599489677
2006-04-06,2006,Apr,6,96,SSP585,-0.7595060460568663,-6.214228274539868,3.4949520431962564
2006-04-07,2006,Apr,7,97,SSP585,-1.3576596300568664,-6.116570546539867,3.7216466442291223
2006-04-08,2006,Apr,8,98,SSP585,0.4429047299431337,-5.655748142539867,3.362713525927131
2006-04-09,2006,Apr,9,99,SSP585,2.1488631659431334,-4.532684270539867,0.6423783135331742
2006-04-10,2006,Apr,10,100,SSP585,2.359437641943134,-5.542831394539867,2.3803702547848853
2006-04-11,2006,Apr,11,101,SSP585,2.9240213819431338,-4.273280930539867,2.3236966045266283
2006-04-12,2006,Apr,12,102,SSP585,3.522174965943133,-4.093224494539867,1.6625040181809025
2006-04-13,2006,Apr,13,103,SSP585,4.135587569943134,-3.6049358545398666,2.6070648558176646
2006-04-14,2006,Apr,14,104,SSP585,3.5893146539431333,-3.0342485065398668,2.1914580872575034
2006-04-15,2006,Apr,15,105,SSP585,3.159010289943134,-4.221400262539867,1.3980269836425652
2006-04-16,2006,Apr,16,106,SSP585,3.503864141943134,-4.239711086539867,1.322462116631684
2006-04-17,2006,Apr,17,107,SSP585,5.057232377943134,-2.762637950539867,3.154910141647038
2006-04-18,2006,Apr,18,108,SSP585,6.122311973943133,-2.118707306539867,3.834993944745475
2006-04-19,2006,Apr,19,109,SSP585,5.038921553943133,-3.177683294539867,2.30480538777393
2006-04-20,2006,Apr,20,110,SSP585,4.428560753943134,-2.961005210539867,3.2115837919052206
2006-04-21,2006,Apr,21,111,SSP585,4.370576477943134,-2.320126370539867,2.6637385060759216
2006-04-22,2006,Apr,22,112,SSP585,5.267806853943133,-1.596848822539867,1.530265500911765
2006-04-23,2006,Apr,23,113,SSP585,5.795768945943133,0.21287094946013307,4.5150777478439865
2006-04-24,2006,Apr,24,114,SSP585,5.429552465943133,-0.3639200065398669,6.29085212260117
2006-04-25,2006,Apr,25,115,SSP585,4.4682342059431335,-1.761646238539867,3.9861236787673855
2006-04-26,2006,Apr,26,116,SSP585,4.077603293943134,-3.308910866539867,2.7204121563340915
2006-04-27,2006,Apr,27,117,SSP585,4.968730061943133,-2.863347482539867,5.478529802233521
2006-04-28,2006,Apr,28,118,SSP585,5.3959826219431335,-1.459517642539867,2.455935121795766
2006-04-29,2006,Apr,29,119,SSP585,6.418336961943133,-1.093301162539867,1.4924830674062934
2006-04-30,2006,Apr,30,120,SSP585,8.069362925943134,0.527206761460133,2.3425878212794013
2007-04-01,2007,Apr,1,91,SSP585,-1.6842026580568663,-8.109398558539867,2.833759456850531
2007-04-02,2007,Apr,2,92,SSP585,-0.5733460020568664,-7.929342122539867,1.4358094171480367
2007-04-03,2007,Apr,3,93,SSP585,0.5619250859431337,-6.595703774539867,2.7204121563340915
2007-04-04,2007,Apr,4,94,SSP585,0.0827918579431337,-7.743182078539867,3.2682574421634025
2007-04-05,2007,Apr,5,95,SSP585,-0.9731323260568663,-7.761492902539867,1.8136337522028008
2007-04-06,2007,Apr,6,96,SSP585,0.7450333259431339,-6.290523374539867,4.28838314681112
2007-04-07,2007,Apr,7,97,SSP585,1.7429732339431336,-5.823597362539867,2.418152688290282
2007-04-08,2007,Apr,8,98,SSP585,2.985057461943134,-5.0453873425398665,2.0214371364828936
2007-04-09,2007,Apr,9,99,SSP585,1.5964866419431336,-5.686266182539867,2.474826338548539
2007-04-10,2007,Apr,10,100,SSP585,0.3879722579431337,-5.573349434539867,1.6247215846754186
2007-04-11,2007,Apr,11,101,SSP585,1.8986152379431338,-5.237650994539867,3.7783202944872922
2007-04-12,2007,Apr,12,102,SSP585,2.6585144339431332,-3.119699018539867,4.571751398102156
2007-04-13,2007,Apr,13,103,SSP585,3.5832110459431332,-3.2051495305398667,3.7972115112400036
2007-04-14,2007,Apr,14,104,SSP585,3.4275690419431335,-3.8185621345398673,2.758194589839575
2007-04-15,2007,Apr,15,105,SSP585,3.564900221943134,-3.104439998539867,4.855119649393204
2007-04-16,2007,Apr,16,106,SSP585,4.764259193943134,-3.409620398539867,2.0970020034938366
2007-04-17,2007,Apr,17,107,SSP585,4.477389617943134,-3.1502170585398668,2.3992614715375837
2007-04-18,2007,Apr,18,108,SSP585,4.279022357943133,-3.080025566539867,3.38160474267983
2007-04-19,2007,Apr,19,109,SSP585,4.504855853943133,-0.9742808065398669,5.081814250426058
2007-04-20,2007,Apr,20,110,SSP585,3.5282785739431333,-2.368955234539867,5.289617634706139
2007-04-21,2007,Apr,21,111,SSP585,3.6411953219431332,-2.610047750539867,3.4760608264434834
2007-04-22,2007,Apr,22,112,SSP585,3.464190689943133,-2.310970958539867,3.136018924894265
2007-04-23,2007,Apr,23,113,SSP585,4.0074118019431335,-1.654833098539867,3.4760608264434834
2007-04-24,2007,Apr,24,114,SSP585,4.718482133943134,-0.4646295385398669,4.703989915371368
2007-04-25,2007,Apr,25,115,SSP585,3.912805877943134,-0.992591630539867,3.1171277081415667
2007-04-26,2007,Apr,26,116,SSP585,5.179304537943134,-0.736240094539867,2.2670229542684464
2007-04-27,2007,Apr,27,117,SSP585,6.506839277943134,-0.28762490653986705,3.7405378609818207
2007-04-28,2007,Apr,28,118,SSP585,5.954462753943133,-2.344540802539867,2.210349304010202
2007-04-29,2007,Apr,29,119,SSP585,7.220961413943133,-1.380170738539867,2.3992614715375837
2007-04-30,2007,Apr,30,120,SSP585,6.506839277943134,-1.322186462539867,4.703989915371368
2008-04-01,2008,Apr,1,92,SSP585,-1.0707900540568662,-6.906987782539868,3.154910141647038
2008-04-02,2008,Apr,2,93,SSP585,-0.8602155780568663,-6.101311526539868,3.2682574421634025
2008-04-03,2008,Apr,3,94,SSP585,-0.5916568260568663,-6.180658430539867,3.022671624377838
2008-04-04,2008,Apr,4,95,SSP585,-0.8052831060568663,-7.325084930539867,4.269491930058421
2008-04-05,2008,Apr,5,96,SSP585,-2.3678067540568666,-6.742190366539867,3.6460817772181673
2008-04-06,2008,Apr,6,97,SSP585,-1.7788085820568664,-6.125725958539867,3.683864210723639
2008-04-07,2008,Apr,7,98,SSP585,-1.3271415900568664,-5.628281906539867,2.3614790380321
2008-04-08,2008,Apr,8,99,SSP585,0.4154384939431337,-5.204081150539867,3.0604540578833097
2008-04-09,2008,Apr,9,100,SSP585,2.362489445943134,-4.248866498539867,3.7594290777345196
2008-04-10,2008,Apr,10,101,SSP585,3.1254404459431333,-3.134958038539867,2.2481317375156733
2008-04-11,2008,Apr,11,102,SSP585,2.1702257939431338,-4.190882222539867,3.306039875668874
2008-04-12,2008,Apr,12,103,SSP585,1.6575227219431337,-4.456389170539867,0.7746168308023058
2008-04-13,2008,Apr,13,104,SSP585,2.3838520739431335,-4.364835050539867,2.2859141710211572
2008-04-14,2008,Apr,14,105,SSP585,3.0766115819431334,-3.281444630539867,4.137253412789284
2008-04-15,2008,Apr,15,106,SSP585,2.7500685539431338,-3.751422446539867,2.0403283532355925
2008-04-16,2008,Apr,16,107,SSP585,2.3441786219431338,-4.120690730539867,3.4760608264434834
2008-04-17,2008,Apr,17,108,SSP585,2.655462629943133,-3.2082013345398668,3.683864210723639
2008-04-18,2008,Apr,18,109,SSP585,2.060360849943134,-2.927435366539867,1.039093865340642
2008-04-19,2008,Apr,19,110,SSP585,1.8894598259431337,-3.916219862539867,1.2091148161152498
2008-04-20,2008,Apr,20,111,SSP585,3.046093541943134,-4.007773982539867,1.303570899878911
2008-04-21,2008,Apr,21,112,SSP585,5.676748589943133,-2.152277150539867,3.3438223091743584
2008-04-22,2008,Apr,22,113,SSP585,5.701163021943134,-0.690463034539867,5.705224403266313
2008-04-23,2008,Apr,23,114,SSP585,7.025645957943134,-1.581589802539867,1.8514161857082847
2008-04-24,2008,Apr,24,115,SSP585,5.637075137943134,-2.863347482539867,2.172566870504718
2008-04-25,2008,Apr,25,116,SSP585,5.112164849943134,-2.5703742985398668,2.229240520762975
2008-04-26,2008,Apr,26,117,SSP585,5.328842933943133,-2.982367838539867,3.5327344767017403
2008-04-27,2008,Apr,27,118,SSP585,6.390870725943134,-1.074990338539867,4.496186531091275
2008-04-28,2008,Apr,28,119,SSP585,6.232176917943134,-1.844044946539867,1.4547006339008095
2008-04-29,2008,Apr,29,120,SSP585,7.184339765943134,-1.139078222539867,1.794742535450028
2008-04-30,2008,Apr,30,121,SSP585,8.066311121943134,-0.647737778539867,2.9848891908723667
2009-04-01,2009,Apr,1,91,SSP585,-0.15830065805686622,-6.168451214539867,3.022671624377838
2009-04-02,2009,Apr,2,92,SSP585,0.10415448594313359,-6.879521546539867,6.253069689095686
2009-04-03,2009,Apr,3,93,SSP585,0.23843386194313365,-7.419690854539867,1.9458722694719388
2009-04-04,2009,Apr,4,94,SSP585,0.41849029794313375,-7.605850898539868,1.7191776684390725
2009-04-05,2009,Apr,5,95,SSP585,0.8335356419431339,-5.936514110539867,3.4193871761853014
2009-04-06,2009,Apr,6,96,SSP585,1.7826466859431338,-5.323101506539867,3.249366225410692
2009-04-07,2009,Apr,7,97,SSP585,1.1478714539431338,-6.736086758539868,2.0403283532355925
2009-04-08,2009,Apr,8,98,SSP585,1.7002479779431339,-5.832752774539867,2.6070648558176646
2009-04-09,2009,Apr,9,99,SSP585,2.191588421943134,-5.024024714539867,3.7405378609818207
2009-04-10,2009,Apr,10,100,SSP585,2.4296291339431333,-4.532684270539867,5.96970143780465
2009-04-11,2009,Apr,11,101,SSP585,-0.03622849805686634,-6.562133930539868,4.817337215887721
2009-04-12,2009,Apr,12,102,SSP585,1.4133784019431335,-6.214228274539868,2.6448472893231485
